CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Point Earned,Card_Type_Encoded,Geography_France,Geography_Germany,Geography_Spain,Engagement,Balance_to_Salary,Tenure_per_Age,High_Balance,Low_Balance,Risk_Score,Age_Balance,Tenure_Balance,CustomerCluster
695,0,56,4,0.0,2,1,0,84644.76,0,0,4,736,2,False,False,True,0,0.0,0.07017543859649122,0,0,0.0,0.0,0.0,4
584,1,35,6,161613.94,2,1,1,148238.16,0,0,3,416,2,True,False,False,2,1.0902243374827543,0.16666666666666666,1,0,0.0,5656487.9,969683.64,0
652,0,58,3,116353.2,2,0,1,193502.9,0,0,4,949,3,False,True,False,2,0.6012964079793741,0.05084745762711865,1,0,0.0,6748485.6,349059.6,1
601,1,38,4,60013.81,1,1,1,38020.05,0,0,3,895,1,True,False,False,1,1.5784364187732847,0.10256410256410256,0,0,0.0,2280524.78,240055.24,2
628,1,28,4,0.0,2,1,1,176750.81,0,0,3,997,4,False,False,True,2,0.0,0.13793103448275862,0,0,0.0,0.0,0.0,4
607,1,32,9,144272.07,2,1,0,176580.63,0,0,3,797,2,False,True,False,0,0.8170276262598777,0.2727272727272727,1,0,0.0,4616706.24,1298448.6300000001,1
646,0,46,8,0.0,2,1,0,133059.15,0,0,5,594,4,True,False,False,0,0.0,0.1702127659574468,0,0,0.0,0.0,0.0,4
572,1,30,6,117696.67,1,1,0,100843.82,0,0,4,748,4,True,False,False,0,1.1671067487650828,0.1935483870967742,1,0,0.0,3530900.1,706180.02,1
801,1,58,1,79954.61,2,1,1,30484.19,0,0,1,760,2,False,False,True,2,2.622736154834528,0.01694915254237288,0,0,0.0,4637367.38,79954.61,2
597,0,26,8,149989.39,1,1,0,42330.58,0,0,2,489,4,True,False,False,0,3.5432032066839936,0.2962962962962963,1,0,0.0,3899724.1400000006,1199915.12,0
613,1,40,7,124339.9,1,0,0,193309.58,0,0,3,611,4,True,False,False,0,0.6432131133226128,0.17073170731707318,1,0,0.0,4973596.0,870379.2999999999,0
529,1,29,4,135759.4,1,0,0,112813.79,1,1,1,674,2,False,True,False,0,1.203382996147934,0.13333333333333333,1,0,0.99,3937022.5999999996,543037.6,0
794,0,37,9,0.0,2,1,0,68008.85,0,0,3,577,4,False,False,True,0,0.0,0.23684210526315788,0,0,0.0,0.0,0.0,2
557,1,34,3,83074.0,1,1,0,132673.22,0,0,2,496,2,True,False,False,0,0.6261502799865716,0.08571428571428572,0,0,0.0,2824516.0,249222.0,0
499,0,28,4,141792.61,1,1,1,22001.91,0,0,2,695,3,True,False,False,1,6.444266235693369,0.13793103448275862,1,0,0.0,3970193.0799999996,567170.44,2
544,0,26,6,0.0,1,1,0,100200.4,1,1,4,508,1,True,False,False,0,0.0,0.2222222222222222,0,0,0.96,0.0,0.0,4
739,0,30,6,0.0,1,0,0,122604.44,0,0,2,388,1,True,False,False,0,0.0,0.1935483870967742,0,0,0.0,0.0,0.0,4
458,0,43,1,106870.12,2,1,0,100564.37,0,0,3,322,4,False,True,False,0,1.0626930522902664,0.022727272727272728,1,0,0.0,4595415.16,106870.12,3
528,1,31,9,120962.59,1,1,0,5419.31,0,0,5,511,3,True,False,False,0,22.31654462567639,0.28125,1,0,0.0,3749840.29,1088663.31,3
773,1,51,4,0.0,2,0,0,123587.83,1,1,4,562,1,False,False,True,0,0.0,0.07692307692307693,0,0,0.96,0.0,0.0,4
646,0,30,5,0.0,2,1,0,13935.32,0,0,3,786,4,True,False,False,0,0.0,0.16129032258064516,0,0,0.0,0.0,0.0,2
564,1,31,0,110527.17,1,1,1,87060.77,0,0,2,752,2,True,False,False,1,1.269525878005926,0.0,1,0,0.0,3426342.27,0.0,0
624,0,52,0,133723.43,1,0,0,4859.59,1,1,5,500,1,False,True,False,0,27.51176914736688,0.0,1,0,0.95,6953618.359999999,0.0,3
682,0,52,5,112670.48,1,1,0,21085.17,1,1,5,336,3,True,False,False,0,5.3433354658527366,0.09433962264150944,1,0,0.95,5858864.96,563352.4,3
726,0,44,2,0.0,2,1,1,26733.86,0,0,3,655,1,True,False,False,2,0.0,0.044444444444444446,0,0,0.0,0.0,0.0,2
560,1,24,1,116084.32,1,1,0,89734.7,0,0,2,591,4,True,False,False,0,1.2936247223791648,0.04,1,0,0.0,2786023.68,116084.32,0
382,1,36,0,0.0,1,1,1,179540.73,1,1,4,659,2,False,False,True,1,0.0,0.0,0,0,0.96,0.0,0.0,4
457,0,38,6,0.0,2,1,0,173219.09,0,0,3,629,4,False,False,True,0,0.0,0.15384615384615385,0,0,0.0,0.0,0.0,4
673,0,37,10,0.0,2,1,1,37411.35,0,0,4,450,3,True,False,False,2,0.0,0.2631578947368421,0,0,0.0,0.0,0.0,3
584,0,40,4,82441.75,1,0,0,80852.11,0,0,3,482,2,True,False,False,0,1.0196484711596128,0.0975609756097561,0,0,0.0,3297670.0,329767.0,3
629,0,39,10,0.0,2,1,1,43174.49,1,1,3,733,4,True,False,False,2,0.0,0.25,0,0,0.97,0.0,0.0,2
584,0,37,10,134171.8,4,1,1,70927.11,1,1,2,395,4,False,True,False,4,1.891659033350811,0.2631578947368421,1,0,0.98,4964356.6,1341718.0,0
724,1,30,10,0.0,2,1,1,54265.55,0,0,1,315,4,True,False,False,2,0.0,0.3225806451612903,0,0,0.0,0.0,0.0,2
644,1,31,5,0.0,2,1,1,41872.17,0,0,4,782,2,True,False,False,2,0.0,0.15625,0,0,0.0,0.0,0.0,2
676,0,48,2,124442.38,1,1,0,15068.53,1,1,4,879,2,False,True,False,0,8.257880637285966,0.04081632653061224,1,0,0.96,5973234.24,248884.76,1
499,1,31,4,0.0,1,1,0,25950.49,0,0,4,699,3,True,False,False,0,0.0,0.125,0,0,0.0,0.0,0.0,2
598,1,60,4,0.0,1,1,0,197727.14,1,1,3,361,4,True,False,False,0,0.0,0.06557377049180328,0,0,0.97,0.0,0.0,4
655,0,37,4,108862.76,1,1,0,79555.08,1,1,1,601,2,False,True,False,0,1.3683776274547463,0.10526315789473684,1,0,0.99,4027922.1199999996,435451.04,0
559,1,28,3,141099.43,1,1,1,15607.27,0,0,3,328,3,True,False,False,1,9.040042874706806,0.10344827586206896,1,0,0.0,3950784.04,423298.29,3
543,0,67,0,128843.67,1,1,1,134612.48,0,0,3,809,1,True,False,False,1,0.9571379478489077,0.0,1,0,0.0,8632525.89,0.0,1
679,1,39,0,86843.61,1,0,1,159830.58,0,0,5,1000,3,True,False,False,1,0.543344500504844,0.0,0,0,0.0,3386900.79,0.0,1
594,0,32,4,120074.97,2,1,1,162961.79,0,0,2,728,4,False,True,False,2,0.7368244615841444,0.12121212121212122,1,0,0.0,3842399.04,480299.88,0
586,1,27,5,130231.8,2,1,1,192427.16,0,0,3,298,3,True,False,False,2,0.6767814024724863,0.17857142857142858,1,0,0.0,3516258.6,651159.0,0
776,0,31,5,0.0,2,1,0,92647.94,0,0,2,597,4,True,False,False,0,0.0,0.15625,0,0,0.0,0.0,0.0,2
699,1,39,2,109724.38,1,1,1,180022.39,0,0,2,412,2,True,False,False,1,0.6095006876606422,0.05,1,0,0.0,4279250.82,219448.76,0
847,0,35,5,111743.43,1,1,1,183584.14,0,0,5,547,2,False,True,False,1,0.6086736105111774,0.1388888888888889,1,0,0.0,3911020.05,558717.1499999999,1
582,1,35,8,121309.17,2,1,1,28750.67,0,0,2,810,2,False,True,False,2,4.219204310567004,0.2222222222222222,1,0,0.0,4245820.95,970473.36,2
648,1,38,10,82697.28,1,1,0,74846.67,0,0,3,966,3,True,False,False,0,1.1048744737144123,0.2564102564102564,0,0,0.0,3142496.64,826972.8,2
618,0,49,9,44301.43,3,1,1,89729.3,1,1,3,286,4,True,False,False,3,0.4937176182404383,0.18,0,0,0.97,2170770.07,398712.87,3
543,0,31,4,138317.94,1,0,0,61843.73,0,0,4,759,3,True,False,False,0,2.2365355948679864,0.125,1,0,0.0,4287856.14,553271.76,1
642,1,49,4,120688.61,1,1,0,24770.22,1,1,1,641,2,False,True,False,0,4.872130238236147,0.08,1,0,0.99,5913741.89,482754.44,2
462,1,27,4,176913.52,1,1,0,80587.27,0,0,2,513,1,True,False,False,0,2.1952763100634867,0.14285714285714285,1,0,0.0,4776665.04,707654.08,0
640,1,47,6,89047.14,1,1,0,116286.25,0,0,5,441,4,False,False,True,0,0.7657515333796268,0.125,0,0,0.0,4185215.58,534282.84,3
740,1,40,4,114318.78,2,1,0,129333.69,1,1,5,303,3,False,True,False,0,0.883898820958244,0.0975609756097561,1,0,0.95,4572751.2,457275.12,3
773,0,50,4,0.0,2,1,0,129372.94,0,0,4,504,2,True,False,False,0,0.0,0.0784313725490196,0,0,0.0,0.0,0.0,4
583,0,32,7,94753.55,2,1,1,18149.03,0,0,5,356,1,False,True,False,2,5.220572638171949,0.21212121212121213,0,0,0.0,3032113.6,663274.85,3
589,0,46,10,0.0,2,0,1,168369.37,0,0,3,821,4,False,False,True,2,0.0,0.2127659574468085,0,0,0.0,0.0,0.0,4
509,1,35,8,0.0,2,0,1,67431.28,0,0,3,825,2,True,False,False,2,0.0,0.2222222222222222,0,0,0.0,0.0,0.0,2
612,1,32,9,106520.73,2,1,0,177092.16,0,0,3,821,2,False,True,False,0,0.6014954501913005,0.2727272727272727,1,0,0.0,3408663.36,958686.57,1
505,1,37,0,134006.39,1,1,1,93736.69,0,0,4,274,3,False,False,True,1,1.429589207926929,0.0,1,0,0.0,4958236.430000001,0.0,3
546,0,25,3,132837.7,1,1,0,131647.31,0,0,3,440,3,False,True,False,0,1.009034601355688,0.11538461538461539,1,0,0.0,3320942.5000000005,398513.10000000003,0
681,0,41,0,120549.29,2,1,0,175722.31,0,0,5,257,1,True,False,False,0,0.6860176376144974,0.0,1,0,0.0,4942520.89,0.0,3
762,1,20,1,139432.55,1,1,1,85606.83,0,0,5,415,2,True,False,False,1,1.6287359462329554,0.047619047619047616,1,0,0.0,2788651.0,139432.55,3
786,1,29,7,80895.44,2,1,0,64945.57,0,0,1,841,4,False,False,True,0,1.2455690885600272,0.23333333333333334,0,0,0.0,2345967.7600000002,566268.0800000001,2
629,1,34,6,0.0,2,1,0,190347.72,0,0,3,741,4,False,False,True,0,0.0,0.17142857142857143,0,0,0.0,0.0,0.0,4
787,0,39,7,171646.76,1,0,1,100791.36,0,0,4,318,2,False,False,True,1,1.7029739158801322,0.175,1,0,0.0,6694223.640000001,1201527.32,3
713,1,42,0,109121.71,1,0,1,167873.49,0,0,5,872,2,False,False,True,1,0.6500196069099005,0.0,1,0,0.0,4583111.82,0.0,1
541,0,39,6,109844.81,1,1,0,25289.23,0,0,4,884,4,True,False,False,0,4.343369356466904,0.15,1,0,0.0,4283947.59,659068.86,1
451,0,31,7,140931.82,1,0,1,20388.77,0,0,5,458,3,True,False,False,1,6.911888657890698,0.21875,1,0,0.0,4368886.42,986522.74,3
644,1,49,10,0.0,2,1,1,145089.64,0,0,4,511,1,False,False,True,2,0.0,0.2,0,0,0.0,0.0,0.0,4
686,1,32,6,0.0,2,1,1,179093.26,0,0,2,510,4,True,False,False,2,0.0,0.18181818181818182,0,0,0.0,0.0,0.0,4
847,0,41,3,101543.51,4,1,0,16025.17,1,1,4,924,3,False,True,False,0,6.336105881817053,0.07142857142857142,1,0,0.96,4163283.9099999997,304630.52999999997,2
765,1,37,7,102708.77,1,1,0,9087.81,0,0,4,597,3,False,True,False,0,11.300574002537187,0.18421052631578946,1,0,0.0,3800224.49,718961.39,3
678,0,37,8,149000.91,2,1,1,21472.42,0,0,5,257,4,False,True,False,2,6.938853242753135,0.21052631578947367,1,0,0.0,5513033.67,1192007.28,3
539,1,20,0,83459.86,1,1,1,146752.67,0,0,4,814,4,True,False,False,1,0.5687071403393182,0.0,0,0,0.0,1669197.2,0.0,1
800,0,40,3,75893.11,2,1,0,132562.23,0,0,5,513,3,True,False,False,0,0.5725049849796207,0.07317073170731707,0,0,0.0,3035724.4,227679.33000000002,3
799,0,39,7,167395.6,2,0,1,139537.43,0,0,2,908,3,False,True,False,2,1.1996379778674593,0.175,1,0,0.0,6528428.4,1171769.2,1
629,0,61,6,0.0,2,1,1,133672.61,0,0,5,803,2,True,False,False,2,0.0,0.0967741935483871,0,0,0.0,0.0,0.0,4
734,0,52,6,71283.09,2,0,1,38984.37,0,0,1,618,1,False,True,False,2,1.828457444420817,0.11320754716981132,0,0,0.0,3706720.6799999997,427698.54,2
542,0,31,3,0.0,2,1,1,115217.59,0,0,1,945,4,True,False,False,2,0.0,0.09375,0,0,0.0,0.0,0.0,2
414,1,60,3,0.0,2,1,1,93844.82,0,0,5,315,4,False,False,True,2,0.0,0.04918032786885246,0,0,0.0,0.0,0.0,3
675,0,38,1,104016.88,1,0,0,22068.83,1,1,1,917,4,True,False,False,0,4.713080254809394,0.02564102564102564,1,0,0.99,3952641.4400000004,104016.88,2
683,0,38,5,127616.56,1,1,0,123846.07,0,0,4,806,3,True,False,False,0,1.0304366506208018,0.1282051282051282,1,0,0.0,4849429.28,638082.8,1
748,1,32,5,154737.88,2,1,1,172638.13,0,0,2,486,3,True,False,False,2,0.896308270320871,0.15151515151515152,1,0,0.0,4951612.16,773689.4,0
596,1,29,2,0.0,2,1,1,1591.19,0,0,2,224,4,False,False,True,2,0.0,0.06666666666666667,0,0,0.0,0.0,0.0,3
642,1,35,4,125476.31,1,1,1,91775.51,0,0,4,467,3,True,False,False,1,1.3671941763747608,0.1111111111111111,1,0,0.0,4391670.85,501905.24,3
499,0,21,3,176511.08,1,1,1,153920.22,0,0,5,753,4,True,False,False,1,1.1467624801830443,0.13636363636363635,1,0,0.0,3706732.6799999997,529533.24,1
649,0,47,8,110783.28,1,1,1,71420.16,0,0,3,768,3,False,False,True,1,1.5511268649235044,0.16666666666666666,1,0,0.0,5206814.16,886266.24,1
739,1,42,2,141642.92,2,1,0,172149.76,0,0,2,271,4,True,False,False,0,0.8227841689458705,0.046511627906976744,1,0,0.0,5949002.640000001,283285.84,0
616,1,31,1,0.0,2,1,1,54706.75,0,0,3,852,4,True,False,False,2,0.0,0.03125,0,0,0.0,0.0,0.0,2
560,0,33,9,0.0,1,0,1,183358.21,0,0,1,531,4,False,False,True,1,0.0,0.2647058823529412,0,0,0.0,0.0,0.0,4
427,1,42,1,75681.52,1,1,1,57098.0,0,0,5,418,1,False,True,False,1,1.3254438781765006,0.023255813953488372,0,0,0.0,3178623.8400000003,75681.52,3
435,1,54,3,0.0,1,1,0,156910.46,1,1,4,832,1,True,False,False,0,0.0,0.05454545454545454,0,0,0.96,0.0,0.0,4
633,1,29,7,0.0,1,1,1,130224.73,0,0,4,660,4,True,False,False,1,0.0,0.23333333333333334,0,0,0.0,0.0,0.0,4
443,1,35,6,161111.45,1,0,0,13946.66,0,0,5,765,1,True,False,False,0,11.55114549680735,0.16666666666666666,1,0,0.0,5638900.75,966668.7000000001,1
727,1,62,5,0.0,2,0,1,38652.96,0,0,5,599,2,True,False,False,2,0.0,0.07936507936507936,0,0,0.0,0.0,0.0,3
674,0,45,6,72494.69,1,0,1,140041.78,0,0,3,839,4,True,False,False,1,0.5176610318646917,0.13043478260869565,0,0,0.0,3262261.0500000003,434968.14,1
661,0,31,3,133964.3,1,1,1,166187.1,0,0,2,508,3,True,False,False,1,0.8061004367942108,0.09375,1,0,0.0,4152893.3,401892.89999999997,0
619,1,34,1,0.0,1,1,0,139919.38,0,0,5,524,2,False,False,True,0,0.0,0.02857142857142857,0,0,0.0,0.0,0.0,4
562,0,27,3,0.0,2,1,0,28137.03,0,0,1,942,2,True,False,False,0,0.0,0.10714285714285714,0,0,0.0,0.0,0.0,2
633,1,61,3,157201.48,1,0,1,50368.63,0,0,1,343,3,True,False,False,1,3.1209576087813238,0.04838709677419355,1,0,0.0,9589290.280000001,471604.44000000006,0
551,0,48,5,95679.29,1,0,0,94978.1,0,0,1,815,4,False,False,True,0,1.0073720429020698,0.10204081632653061,0,0,0.0,4592605.92,478396.44999999995,0
720,0,29,7,106230.92,1,1,1,69903.93,1,1,1,747,1,False,True,False,1,1.5196484711450253,0.23333333333333334,1,0,0.99,3080696.68,743616.44,2
688,0,32,5,0.0,2,0,1,177607.77,0,0,2,864,1,True,False,False,2,0.0,0.15151515151515152,0,0,0.0,0.0,0.0,4
635,0,36,9,81231.85,2,1,0,196731.08,0,0,3,839,2,False,True,False,0,0.4129059683606253,0.24324324324324326,0,0,0.0,2924346.6,731086.65,1
561,0,31,1,81480.27,2,1,1,65234.6,0,0,1,666,4,True,False,False,2,1.2490154148961612,0.03125,0,0,0.0,2525888.37,81480.27,2
850,1,33,8,73059.38,1,1,1,186281.0,0,0,5,430,3,True,False,False,1,0.39219774320653633,0.23529411764705882,0,0,0.0,2410959.54,584475.04,4
636,1,36,5,117559.05,2,1,1,111573.3,0,0,4,302,1,True,False,False,2,1.0536391444983297,0.13513513513513514,1,0,0.0,4232125.8,587795.25,3
461,0,74,1,186445.31,2,1,1,196767.83,0,0,3,885,2,False,True,False,2,0.9475347797717759,0.013333333333333334,1,0,0.0,13796952.94,186445.31,1
771,0,38,5,137657.71,2,1,0,72985.61,0,0,3,378,2,False,True,False,0,1.886068006172639,0.1282051282051282,1,0,0.0,5230992.9799999995,688288.5499999999,3
713,1,36,8,133889.35,1,1,1,143265.65,0,0,1,357,1,True,False,False,1,0.9345465256568783,0.21621621621621623,1,0,0.0,4820016.600000001,1071114.8,0
658,0,45,9,134562.8,1,1,1,159268.67,0,0,5,528,4,False,True,False,1,0.8448739800867295,0.1956521739130435,1,0,0.0,6055325.999999999,1211065.2,1
586,0,56,9,100781.75,2,1,1,54448.41,0,0,3,877,3,False,True,False,2,1.8509245554726854,0.15789473684210525,1,0,0.0,5643778.0,907035.75,2
737,1,30,8,174356.13,1,0,0,31928.5,0,0,5,403,3,True,False,False,0,5.4606595781330745,0.25806451612903225,1,0,0.0,5230683.9,1394849.04,3
742,1,27,5,190125.43,2,0,0,21793.59,0,0,2,788,4,False,True,False,0,8.72351487226876,0.17857142857142858,1,0,0.0,5133386.609999999,950627.1499999999,2
824,1,26,7,146266.0,1,1,0,21903.62,1,1,2,867,2,True,False,False,0,6.677404127531087,0.25925925925925924,1,0,0.98,3802916.0,1023862.0,2
701,1,41,9,164046.1,1,1,0,49405.93,0,0,5,568,1,False,True,False,0,3.3203054713174853,0.21428571428571427,1,0,0.0,6725890.100000001,1476414.9000000001,3
623,0,43,4,123536.52,2,0,0,154908.52,0,0,5,408,2,False,False,True,0,0.7974753262420542,0.09090909090909091,1,0,0.0,5312070.36,494146.08,3
744,1,36,10,0.0,2,1,1,182867.84,0,0,5,632,1,True,False,False,2,0.0,0.2702702702702703,0,0,0.0,0.0,0.0,4
698,0,38,1,171848.38,1,0,0,16957.45,0,0,5,806,3,False,False,True,0,10.133495690938735,0.02564102564102564,1,0,0.0,6530238.44,171848.38,1
616,1,40,9,0.0,2,0,0,93717.55,0,0,1,752,1,True,False,False,0,0.0,0.21951219512195122,0,0,0.0,0.0,0.0,2
662,0,39,5,139562.05,2,1,0,61636.22,0,0,4,871,3,True,False,False,0,2.2642495881546894,0.125,1,0,0.0,5442919.949999999,697810.25,1
594,1,37,2,0.0,2,0,1,95864.5,0,0,4,303,4,True,False,False,2,0.0,0.05263157894736842,0,0,0.0,0.0,0.0,3
685,1,40,2,168001.34,2,1,1,167400.29,0,0,2,272,2,True,False,False,2,1.003584500453969,0.04878048780487805,1,0,0.0,6720053.6,336002.68,0
742,1,27,0,0.0,2,0,1,131534.96,0,0,1,905,2,True,False,False,2,0.0,0.0,0,0,0.0,0.0,0.0,2
678,1,83,6,123356.63,1,0,1,92934.41,0,0,4,753,4,False,True,False,1,1.32733723346139,0.07142857142857142,1,0,0.0,10238600.290000001,740139.78,1
651,1,47,2,0.0,2,1,1,119808.64,0,0,5,758,3,False,False,True,2,0.0,0.041666666666666664,0,0,0.0,0.0,0.0,4
585,1,50,2,125845.66,1,1,0,9439.31,1,1,1,767,3,False,True,False,0,13.330670285191907,0.0392156862745098,1,0,0.99,6292283.0,251691.32,2
579,1,40,10,45408.85,2,1,0,18732.91,0,0,5,696,3,False,True,False,0,2.423885350148474,0.24390243902439024,0,0,0.0,1816354.0,454088.5,3
722,0,37,0,125977.81,1,0,0,160162.42,0,0,2,983,2,False,True,False,0,0.78655794188211,0.0,1,0,0.0,4661178.97,0.0,1
613,0,51,7,147262.11,1,1,1,53630.9,1,1,1,669,1,False,True,False,1,2.745793268558451,0.1346153846153846,1,0,0.99,7510367.609999999,1030834.7699999999,0
694,1,42,8,133767.19,1,1,0,36405.21,0,0,1,241,4,True,False,False,0,3.6742959511577835,0.18604651162790697,1,0,0.0,5618221.98,1070137.52,0
550,1,49,0,108806.96,3,1,0,61446.92,1,1,5,431,1,False,True,False,0,1.7707183579200079,0.0,1,0,0.95,5331541.04,0.0,3
741,1,42,6,106036.52,1,1,0,194686.78,1,1,4,927,4,True,False,False,0,0.5446490786427376,0.13953488372093023,1,0,0.96,4453533.84,636219.12,1
668,0,69,9,0.0,1,0,1,134483.07,0,0,5,397,3,False,False,True,1,0.0,0.12857142857142856,0,0,0.0,0.0,0.0,4
529,0,27,1,0.0,2,1,1,37769.98,0,0,5,333,3,True,False,False,2,0.0,0.03571428571428571,0,0,0.0,0.0,0.0,3
636,1,31,6,0.0,2,1,1,2382.61,0,0,3,875,1,True,False,False,2,0.0,0.1875,0,0,0.0,0.0,0.0,2
563,1,61,1,82182.1,1,1,0,106826.92,1,1,1,401,2,False,False,True,0,0.7692942069825941,0.016129032258064516,0,0,0.99,5013108.100000001,82182.1,0
767,0,35,9,0.0,2,1,0,39511.61,0,0,1,981,4,True,False,False,0,0.0,0.25,0,0,0.0,0.0,0.0,2
644,1,50,9,76817.0,4,1,0,196371.13,1,1,4,381,3,True,False,False,0,0.39118076480608527,0.17647058823529413,0,0,0.96,3840850.0,691353.0,4
780,1,71,9,142550.25,2,1,1,122506.78,0,0,1,408,3,False,True,False,2,1.1636016096283843,0.125,1,0,0.0,10121067.75,1282952.25,0
635,0,41,10,0.0,2,1,1,61994.2,0,0,5,883,3,False,False,True,2,0.0,0.23809523809523808,0,0,0.0,0.0,0.0,2
641,1,35,2,103711.56,1,0,1,192464.21,1,1,2,267,3,False,True,False,1,0.5388587371192954,0.05555555555555555,1,0,0.98,3629904.6,207423.12,0
593,0,40,2,0.0,1,1,1,5194.95,0,0,2,678,1,False,False,True,1,0.0,0.04878048780487805,0,0,0.0,0.0,0.0,2
540,0,35,7,128369.75,2,1,0,198256.15,0,0,2,653,3,False,True,False,0,0.647491149751724,0.19444444444444445,1,0,0.0,4492941.25,898588.25,0
663,1,35,5,0.0,2,1,1,62634.94,0,0,5,252,1,False,False,True,2,0.0,0.1388888888888889,0,0,0.0,0.0,0.0,3
630,1,34,9,0.0,2,1,1,114006.35,0,0,5,348,4,True,False,False,2,0.0,0.2571428571428571,0,0,0.0,0.0,0.0,4
605,1,19,8,166133.28,1,1,1,107994.99,0,0,5,870,4,False,True,False,1,1.5383282286684903,0.4,1,0,0.0,3156532.32,1329066.24,1
710,0,62,9,148214.36,1,1,0,48571.14,1,1,4,485,4,False,True,False,0,3.0514274232100953,0.14285714285714285,1,0,0.96,9189290.319999998,1333929.2399999998,3
755,0,78,5,121206.96,1,1,1,76016.49,0,0,5,554,3,True,False,False,1,1.5944614851134917,0.06329113924050633,1,0,0.0,9454142.88,606034.8,3
641,1,25,10,0.0,2,1,1,180808.39,0,0,4,586,4,False,False,True,2,0.0,0.38461538461538464,0,0,0.0,0.0,0.0,4
737,1,50,4,127552.85,2,1,0,4225.11,0,0,2,555,4,False,True,False,0,30.182094171708737,0.0784313725490196,1,0,0.0,6377642.5,510211.4,2
695,1,49,9,159458.53,1,1,0,135841.35,0,0,5,360,2,True,False,False,0,1.1738499076318982,0.18,1,0,0.0,7813467.97,1435126.77,3
466,0,47,5,102085.72,1,1,1,183536.24,1,1,2,692,2,False,True,False,1,0.5562125702663939,0.10416666666666667,1,0,0.98,4798028.84,510428.6,0
558,1,58,2,142537.18,1,1,1,88791.83,0,0,3,487,4,False,True,False,1,1.6052780387785814,0.03389830508474576,1,0,0.0,8267156.4399999995,285074.36,3
665,1,29,1,182781.74,2,1,1,63732.9,0,0,4,943,2,False,False,True,2,2.8678888315323556,0.03333333333333333,1,0,0.0,5300670.46,182781.74,1
737,1,45,10,0.0,2,1,0,1364.54,0,0,5,531,2,True,False,False,0,0.0,0.21739130434782608,0,0,0.0,0.0,0.0,3
654,1,29,7,0.0,2,1,1,149184.15,0,0,3,795,2,True,False,False,2,0.0,0.23333333333333334,0,0,0.0,0.0,0.0,4
619,0,28,3,0.0,2,1,0,53394.12,0,0,3,658,3,True,False,False,0,0.0,0.10344827586206896,0,0,0.0,0.0,0.0,2
845,0,43,3,152063.59,2,1,0,97910.06,0,0,1,443,4,False,True,False,0,1.5530787839494333,0.06818181818181818,1,0,0.0,6538734.37,456190.77,0
727,0,28,2,110997.76,1,1,0,101433.76,0,0,2,935,4,True,False,False,0,1.0942773463455722,0.06896551724137931,1,0,0.0,3107937.28,221995.52,1
582,1,50,2,148942.0,1,1,1,116944.3,0,0,1,612,3,True,False,False,1,1.273603984084867,0.0392156862745098,1,0,0.0,7447100.0,297884.0,0
716,1,41,9,0.0,1,1,1,113267.48,0,0,1,237,1,True,False,False,1,0.0,0.21428571428571427,0,0,0.0,0.0,0.0,4
660,0,36,0,84438.57,1,1,1,181449.51,0,0,4,699,4,False,False,True,1,0.46535316985331154,0.0,0,0,0.0,3039788.5200000005,0.0,1
664,0,34,7,93920.47,1,0,0,179913.98,0,0,1,503,3,True,False,False,0,0.5220269596228174,0.2,0,0,0.0,3193295.98,657443.29,0
801,1,43,4,158713.08,2,0,0,98586.14,0,0,2,224,1,True,False,False,0,1.6098760954014895,0.09090909090909091,1,0,0.0,6824662.4399999995,634852.32,0
615,1,42,4,0.0,3,0,1,120321.09,0,0,5,757,3,False,False,True,3,0.0,0.09302325581395349,0,0,0.0,0.0,0.0,4
718,1,63,7,123204.88,1,1,1,100538.8,0,0,1,831,1,False,True,False,1,1.2254339077658798,0.109375,1,0,0.0,7761907.44,862434.16,0
667,1,40,8,72945.29,2,1,0,98931.5,0,0,3,616,1,True,False,False,0,0.7373238319055921,0.1951219512195122,0,0,0.0,2917811.5999999996,583562.32,2
670,1,37,0,178742.71,1,1,1,194493.57,0,0,3,345,4,False,False,True,1,0.9190113122438327,0.0,1,0,0.0,6613480.27,0.0,0
590,1,43,8,0.0,2,1,1,143628.31,0,0,2,363,1,True,False,False,2,0.0,0.18181818181818182,0,0,0.0,0.0,0.0,4
739,0,40,8,0.0,1,1,0,167030.51,0,0,5,836,3,False,False,True,0,0.0,0.1951219512195122,0,0,0.0,0.0,0.0,4
373,1,42,7,0.0,1,1,0,77786.37,1,1,3,986,2,True,False,False,0,0.0,0.16279069767441862,0,0,0.97,0.0,0.0,2
418,0,46,9,0.0,1,1,1,81014.5,1,1,2,768,2,True,False,False,1,0.0,0.19148936170212766,0,0,0.98,0.0,0.0,2
837,0,29,9,0.0,2,1,1,41866.26,0,0,4,374,1,True,False,False,2,0.0,0.3,0,0,0.0,0.0,0.0,3
645,1,43,9,140121.17,1,1,0,11302.7,1,1,1,752,4,False,True,False,0,12.39604465794386,0.20454545454545456,1,0,0.99,6025210.3100000005,1261090.53,2
552,1,39,2,132906.88,1,0,1,149384.43,0,0,2,718,1,False,True,False,1,0.8896910495220318,0.05,1,0,0.0,5183368.32,265813.76,0
580,1,45,2,179334.83,2,1,1,169303.65,0,0,5,928,1,False,True,False,2,1.059243381679121,0.043478260869565216,1,0,0.0,8070067.35,358669.66,1
